slang_term,standard_translation,source,confidence_score,upvotes,context_category,region,created_at,slang_length,standard_length
Molly,A fat ass motherfucker who has one friend who is a e,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,52
The Ashley/Ashley,Doing means you a full,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,17,22
The Ashley/Ashley,[Inmate] went to [court] found out his codefendant was straight up doing [the Ashley/Ashley].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,17,93
ben,ben has [autism],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,16
Rea,"100% chance that shes a hoe dictionary, she will call you every slur without fault",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,82
Rea,Rea is [a hoe] [fr],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,19
Shiloh Dynasty,An underground musician and singer known for short song snippets posted on social media platform Vine,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,101
Shiloh Dynasty,"person 1: [ay man] ya ever heard of Shiloh Dynasty
person 2: [who Tf is that]
person 1: One of the best and [most underrated] music artist ever",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,145
Turkey Water,"The bowl of tan colored liquid matter you discover after of the shits, not necessarily seasonally related to but often the day after a holiday dinner",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,149
Turkey Water,"After eating Christmas Dinner at [Marsha's] [grandparent's] house, I made [turkey water] at the hotel.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,102
swigalac,1,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,1
9000+,1,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,1
Cheeto Rag,"A cloth, , or other piece of fabric which is used primarily to wipe away the thick cheesy buildup which is associated with the consumption of Frito-Lay's 'Cheetos' line of snacks",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,178
Cheeto Rag,"""After Glenn finished off an entire [family size] bag of Frito-Lay's 'Flamin' [Hot Cheetos], he knew he would need fresh underwear and a clean [Cheeto rag] before starting on the next bag.""

""Babe, have you seen my Cheeto rag?""
""It's on your head.""
""Oh, thanks babe.""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,269
KIPP,A is a animal who is mixed with only two breeds,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,47
KIPP,My dog is a [kipp] mixed with [pug] and [beagle].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,49
piabs,anohter for,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,11
piabs,"""that man has a [piab] head""
""last night i straightened my piabs""
""i [plucked] out a piab and [put it on her] head""
""my mate put a piab in my pizza""
""his penis was like a piab""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,180
paula deen'd,Verb,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,4
Beffing,Another word meaning cry' generally used to describe angry deriving from the word meaning to be angry with someone,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,114
Dunkin' Donuts,The most in,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,11
Dunkin' Donuts,[Massachusetts] is [home] to [many] 'Dunkin' Donuts' and 'McDonalds'.,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,69
Marploaph,He's a apsalote but he is at tikok and he's g,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,45
Sheri-Lee,A Sheri-Lee or is,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,17
Sheri-Lee,Say you were [walking home] late at night and you got [robed] all u need to do is use [the bat] symbol and here comes batman which is just plain old Sheri-Lee but just as batman.,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,178
Trinitus,Ringing or in the ears caused by attending an event with excessively in,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,71
Fredom,Fredom is either a misspeilling of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,34
Fredom,"""I want [fredom] for slaves"" (Misspelling)
""That [tribalwars] tribe is so fredom fighters"" ([Norwegian])",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,105
6 12,When someone is really,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,22
6 12,[Damn] [that girl] is [tall] she is like 6 12,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,45
Steaming,"than drunk, you can’t see strait and you (from experience) your neighbour’s door asking if they have any spare",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,110
daeniya,A girl who is weird a little but pretty and very quiet but get her and athletic mess with daeniya she not goin,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,110
porpoising walrus,A suspiciously (or ),urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,17,20
porpoising walrus,"The original: ""Closer inspection revealed that the rest of the body was encased in 2-3 feet of ice, the body [prostrate], suspended into the ice like a porpoising walrus."" -- Charlie LeDuff, Detroit News, [28 January] 2009

Laurel Fortuner, 1992 Bulwer-Lytton Fiction Contest winner: "". . . her creamy bosom rising and falling like a temperamental [souffle] . . .""

Excellent porpoising walrus, Ms. Fortuner!",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,17,412
methmi,"girl you will meet but boys , she's pretty but also a cute",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,58
Nahidah,"the best girl in the world, me wrong and u",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,42
Nahidah,Nahidah is [the best] [isn’t] she?,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,34
EZ,a consisting of and only we're never on our ones,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,2,48
Barnacle,"an unsightly lacking architectural appeal, and in fact just as suitable pigs and horses as religious",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,100
Barnacle,We said our [vows] and he [kissed] me in the [barnacle].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,56
teengangbangadoo,"When male teens an victim and punch them while screaming """"!",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,60
beshitted,that has become,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,15
beshitted,Make the best of [what is] [left] of your beshitted [career].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,61
eben,"a very secczy 6'2 tall belooga who , and french",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,47
Yashoopshoop,"(Vulgar): to describe a person who shakes their hair a lot, usually a to annoy people and/or a way to in a way",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,110
morticle,This is when you put your hand during a service and then you “morticle”,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,71
chino,Another word for,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,16
Rasneet,A pretty person,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,15
Rasneet,"Wow Rasneet is [so pretty]!
[OMG] she is [rude]",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,48
Expansious,"for , happy,",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,12
Expansious,"im feeelng very [expansious] about going to [Cape] [eTown] this week end

damn girl, you making me feel very expansious",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,119
truckfuck,to hit someone with the of a,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,28
cock between cheeks,"boys in , Missouri",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,19,18
Danielle Cohn,She is a,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,8
Bored Work,when in his very outdated video,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,31
windows fanboy,An ignorant user who thinks that Windows is the best operating system in the world and has every single feature available to it despite many lacking features that are found on Apple's and Linux,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,193
windows fanboy,"*tech professional comments on technology forum*
ProUser2000: ""I like to use a mix of Windows, Mac and Linux to make sure I get every feature I need. They all have their [pros and cons] and it's hard to choose just one. I don't understand how Apple and Windows fanboys can dedicate themselves to one side.""
windowsfanboy101: ""YOU'RE A FUCKING IDIOT WINDOWS IS SOOOOOOOO MUCH BETTER THAN [MAC MAC] IS SHIT AND YOU'RE A FUCKING FAGGOT FOR USING IT!!!!!!!!111!!!1!!!!! [PC MASTER RACE]!!!!!!!!! KYSKYSKYS""
*moderator69 has banned windowsfanboy101 for being a fuck boy*",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,568
NR-A4,A Division that is with Friendly Countries and going behind enemy lines,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,71
The tuff tug,The tuff tug is when a chick on your meat so hard it feels as if she is aggressively,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,84
Fried-day,"Friday, (noun)1) That much-longed-for day at the end of the week when even the simplest sentences, constructed with the smallest words, require far more thought that you are capable of giving them in order to comprehend their meaning",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,233
Fried-day,"1) I couldn't think of a good example for the entry my friends urged me to enter in [the Urban Dictionary] this Fried-day, after I spent the entire week overloading what [little gray] matter I have left with work-related [craziness].",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,233
Juke Artist,An Artist on the Basketball Floor,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,33
Juke Artist,"That 's a move I've never seen! A move that captured a moment. A move that can never be duplicated. Replicated. He is a Juke Artist! That move was incredible!

[Allen Iverson] Steve [Francis] [Hakeem Olajuwon]",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,209
hummelcaust,When a Jewish man ejaculates onto a person’s external (i,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,56
poo cheese,", , stinky, , bad, ugly, not whats up!",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,38
poo cheese,Your [post game] is poo cheese.,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,31
What the fuck is that Optimized,1,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,31,1
What the fuck is that Optimized,"We can build it faster, [stronger], better.  [We have the technology] to create [What the Fuck is That Optimized].",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,31,114
Imogen,Imogen is a really dope person,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,30
Imogen,"""[my computer] is broken so I'm gonna see if Imogen can [fix it] [after school]""

""I'm so lucky to have an Imogen in my life! :3""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,129
conjoined twinophilia,kän-'joind 'twi-nuh-fil-ee-uh 1,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,21,31
frsh,a of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,4
frsh,that frsh is [yummy],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,20
tapinko,of of the head,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,14
I laugh In Ya Face,Also,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,18,4
Bully Maguire,A men should follow to get girls and become in life,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,51
Bully Maguire,"Tom Holland: I [uped] my grindset through following the actions and though process of [bully maguire].
Ned: Really?! Can you please explain?
Tom: [I missed the part where that's my problem]",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,191
Omama,A girl with lips and,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,20
Faggoy,A directed at rather then a gay man,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,35
Faggoy,ALL THESE [FUCKIN] FAGGOYS IN MY [DISCORD SERVER] >:(,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,53
Armahni,Very intelligent has a very pretty and always has of attention Armahni can be very popular and is very successful in,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,116
Armahni,Armahni is very [pretty],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,24
spoon,someone or,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,10
fagtress,A definition of a female who exhibits,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,37
$ERBY!,omg artist so cool phonk artist from Romania that searches like a to with,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,73
womb hole,a,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,1
Plump Turkey,When you make a girl eat alot and your dick down her until she up,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,65
Jashin,The god worshipped by the character from the show Naruto,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,56
Jashin,Jashin will [punish] you for not [watching] [Naruto]!,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,53
Fisher D,That one at your school who claims to be straight but then goes send gets by kid,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,80
Fisher D,"Hey [Susan], you see that [new guy] , he’s [tot] a Fisher D.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,60
lmba,my away Term used by true,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,25
crommulant,Misspelling of the word which originated on,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,43
head in the sand in love,"The state of having fallen so love that one's head is no longer over one's but under them, leaving them in a position of not even being able to the situation (head in the sand) when there are obvious signs that things are going down hill, or they aren't being treated right",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,24,273
caycay,"A hot,",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,6
caycay,"“caycay is [so hot]”

“ caycay is [mine]”",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,41
Susada,"The best person you'll ever meet,",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,33
Susada,Susada is [dope].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,17
Z-Day,"The day when zombies are said to rise from the grave due to radiation,a virus ,or something else, and generally cause chaos",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,123
Z-Day,"Matt : Hey Joe , do you have a plan for Z-Day ?

Joe : what's that ?

Matt : It's when the dead are gonna rise from the [graves] and become [zombies] , and there will be chaos and everyone will go crazy

Joe : okay ...I think you've [allready] gone crazy",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,260
Jumpyfuck,When you play a and this idiot just keeps,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,41
Jumpyfuck,‘Damn that [jumpyfuck]! I keep [missing] my [shots]’,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,52
Tucker,is a blue hottie that all the girls want he is to be with a green eyed tall cheerleader that is blonde is also a blonde,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,119
i'm a producer,"a that downloaded and makes ""music"" with",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,40
Shanlee,"Shanlee means loyal, kind & sexy",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,32
Brown lover,When have the urge to shit in the middle of sex so you go and take your crap but you got freaky and grab a handle full of of the toilet and you and go back and finish,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,166
Tiffney,!,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,1
Bjorping,To into a vagina and bite their,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,31
Dearmoa,"An amazing account on TikTok and , fandom name is moabees 🐝",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,59
Dearmoa,"X: My favorite [txt] [account] is [dearmoa]
Y:Who?
X: [Dearmoa] the best txt account on TikTok",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,96
glass anus,A term that use to describe a guy who can't take much rear-end action without,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,77
glass anus,"[Tony's] been [out of the closet] for 12 years, but he's still a glass anus. Last night, I [shattered] his rectum.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,114
Alberta,of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,2
Ally,Very to be,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,10
umber,erotically retarded,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,19
Tea sacked,The art of placing the male anywhere on face !,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,46
You problem,"that doesn't not effect me or my , and issues that must be by the person(s) involved",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,84
gay,"""[David] is [so gay] [lmao] hahahahhah""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,39
Jonathan Shiell,"Amazing at , amazing , calm, , composed",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,15,39
Jonathan Shiell,Jonathan Shiell is [one of] [the best] people [I know],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,15,54
mugglenet,A place to go and read editorials releases,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,42
stage combat,someone without actually someone,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,32
Buffy the Vampire Slayer,A ground-breaking show that emerged in the 90's,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,24,47
